Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type,AirQualityStation
Belgium,2024.0,SPO-BENGN55_00008_100,BENGN55,3.72173,51.05665,0.0,urban,traffic,STA-BENGN55
Belgium,2024.0,SPO-BENR818_00008_100,BENR818,4.35048,51.21223,5.0,suburban,industrial,STA-BENR818
Belgium,2024.0,SPO-BETE007_00001_100,BETE007,4.25263,50.7953,54.0,rural,industrial,STA-BETE007
Belgium,2024.0,SPO-BETE008_00001_100,BETE008,4.39592,50.9261,14.0,rural,industrial,STA-BETE008
Belgium,2024.0,SPO-BETE009_00001_100,BETE009,4.43542,50.95492,43.0,rural,industrial,STA-BETE009
Belgium,2024.0,SPO-BETE703_00001_100,BETE703,3.6873,51.19032,0.0,rural,industrial,STA-BETE703
Belgium,2024.0,SPO-BETE704_00008_100,BETE704,3.86993,51.1761,0.0,rural,industrial,STA-BETE704
Belgium,2024.0,SPO-BETE714_00001_100,BETE714,3.24862,51.27896,11.0,rural,industrial,STA-BETE714
Belgium,2024.0,SPO-BETE715_00001_100,BETE715,3.17498,51.24586,4.0,rural,industrial,STA-BETE715
Belgium,2024.0,SPO-BETE716_00001_100,BETE716,3.68281,51.06699,8.0,suburban,industrial,STA-BETE716
Belgium,2024.0,SPO-BETE814_00008_100,BETE814,5.12972,51.08219,0.0,rural,industrial,STA-BETE814
Belgium,2024.0,SPO-BETM702_00001_100,BETM702,3.76214,51.16602,5.0,rural,industrial,STA-BETM702
Belgium,2024.0,SPO-BETM705_00001_100,BETM705,3.1524,50.94536,19.0,suburban,industrial,STA-BETM705
Belgium,2024.0,SPO-BETM802_00001_100,BETM802,4.4244,51.26099,3.0,suburban,industrial,STA-BETM802
Belgium,2024.0,SPO-BETN012_00001_100,BETN012,3.36254,51.25457,3.0,rural,background,STA-BETN012
Belgium,2024.0,SPO-BETN016_00001_100,BETN016,5.16398,51.23365,30.0,rural,background,STA-BETN016
Belgium,2024.0,SPO-BETN027_00001_100,BETN027,5.60666,51.13372,48.0,rural,background,STA-BETN027
Belgium,2024.0,SPO-BETN029_00001_100,BETN029,2.58232,51.01628,2.0,rural,background,STA-BETN029
Belgium,2024.0,SPO-BETN035_00001_100,BETN035,4.83762,50.97758,55.0,rural,background,STA-BETN035
Belgium,2024.0,SPO-BETN040_00007_100,BETN040,4.22519,50.76814,20.0,rural,background,STA-BETN040
Belgium,2024.0,SPO-BETN046_00001_100,BETN046,5.61887,50.8823,70.0,rural,background,STA-BETN046
Belgium,2024.0,SPO-BETN051_00001_100,BETN051,3.93029,50.79892,16.0,rural,background,STA-BETN051
Belgium,2024.0,SPO-BETN052_00001_100,BETN052,3.32249,50.81487,27.0,suburban,background,STA-BETN052
Belgium,2024.0,SPO-BETN054_00001_100,BETN054,5.10316,50.71171,135.0,rural,background,STA-BETN054
Belgium,2024.0,SPO-BETR010_00001_100,BETR010,4.42843,50.86511,68.0,suburban,background,STA-BETR010
Belgium,2024.0,SPO-BETR020_00001_100,BETR020,4.43672,50.94139,12.0,suburban,background,STA-BETR020
Belgium,2024.0,SPO-BETR701_00001_100,BETR701,3.7293,51.05833,5.0,urban,background,STA-BETR701
Belgium,2024.0,SPO-BETR702_00005_100,BETR702,3.73483,51.04075,8.0,urban,traffic,STA-BETR702
Belgium,2024.0,SPO-BETR710_00001_100,BETR710,3.77526,51.06128,6.0,suburban,background,STA-BETR710
Belgium,2024.0,SPO-BETR721_00001_100,BETR721,3.71612,51.08896,8.0,suburban,industrial,STA-BETR721
Belgium,2024.0,SPO-BETR731_00001_100,BETR731,3.7395,51.12469,6.0,rural,industrial,STA-BETR731
Belgium,2024.0,SPO-BETR740_00001_100,BETR740,3.80874,51.15014,5.0,rural,industrial,STA-BETR740
Belgium,2024.0,SPO-BETR750_00001_100,BETR750,3.82292,51.19606,6.0,rural,industrial,STA-BETR750
Belgium,2024.0,SPO-BETR801_00001_100,BETR801,4.43182,51.20966,6.0,urban,background,STA-BETR801
Belgium,2024.0,SPO-BETR802_00005_100,BETR802,4.43166,51.20944,6.0,urban,traffic,STA-BETR802
Belgium,2024.0,SPO-BETR803_00005_100,BETR803,4.42848,51.22864,0.0,urban,background,STA-BETR803
Belgium,2024.0,SPO-BETR805_00005_100,BETR805,4.42154,51.20825,6.0,urban,traffic,STA-BETR805
Belgium,2024.0,SPO-BETR811_00001_100,BETR811,4.49136,51.2521,8.0,suburban,background,STA-BETR811
Belgium,2024.0,SPO-BETR817_00005_100,BETR817,4.41796,51.17719,6.0,suburban,background,STA-BETR817
Belgium,2024.0,SPO-BETR820_00001_100,BETR820,4.44481,51.32042,11.0,suburban,background,STA-BETR820
Belgium,2024.0,SPO-BETR823_00001_100,BETR823,4.24049,51.21324,0.0,suburban,background,STA-BETR823
Belgium,2024.0,SPO-BETR830_00001_100,BETR830,4.26263,51.31823,5.0,rural,industrial,STA-BETR830
Belgium,2024.0,SPO-BETR831_00001_100,BETR831,4.33971,51.3488,3.0,rural,industrial,STA-BETR831
Belgium,2024.0,SPO-BETR834_00005_100,BETR834,4.38015,51.09195,0.0,suburban,background,STA-BETR834
Belgium,2024.0,SPO-BETR892_00001_100,BETR892,4.27889,51.26304,9.0,rural,industrial,STA-BETR892
Belgium,2024.0,SPO-BETR893_00001_100,BETR893,4.38577,51.28138,6.0,suburban,industrial,STA-BETR893
Belgium,2024.0,SPO-BETR897_00001_100,BETR897,4.3421,51.25011,5.0,suburban,industrial,STA-BETR897
Belgium,2024.0,SPO-BETN060_00001_100,BETN060,3.45762,50.61672,0.0,rural,background,STA-BETN060
Belgium,2024.0,SPO-BETN063_00001_100,BETN063,4.66829,50.65544,145.0,rural,background,STA-BETN063
Belgium,2024.0,SPO-BETN066_00001_100,BETN066,6.00233,50.62886,295.0,rural,background,STA-BETN066
Belgium,2024.0,SPO-BETN070_00001_100,BETN070,3.93971,50.46519,30.0,suburban,background,STA-BETN070
Belgium,2024.0,SPO-BETN073_00001_100,BETN073,4.98842,50.50272,160.0,rural,background,STA-BETN073
Belgium,2024.0,SPO-BETN085_00001_100,BETN085,6.00174,50.30321,490.0,rural,background,STA-BETN085
Belgium,2024.0,SPO-BETN093_00001_100,BETN093,5.23517,50.27448,265.0,rural,background,STA-BETN093
Belgium,2024.0,SPO-BETN100_00001_100,BETN100,4.59476,50.09568,225.0,rural,background,STA-BETN100
Belgium,2024.0,SPO-BETN113_00001_100,BETN113,5.59302,50.02703,510.0,rural,background,STA-BETN113
Belgium,2024.0,SPO-BETN121_00001_100,BETN121,5.20239,49.87713,430.0,rural,background,STA-BETN121
Belgium,2024.0,SPO-BETN132_00001_100,BETN132,5.6304,49.71928,375.0,rural,background,STA-BETN132
Belgium,2024.0,SPO-BETR221_00001_100,BETR221,5.62784,50.65844,65.0,urban,background,STA-BETR221
Belgium,2024.0,SPO-BETR222_00001_100,BETR222,5.57022,50.61341,65.0,suburban,background,STA-BETR222
Belgium,2024.0,SPO-BETR223_00001_100,BETR223,5.5164,50.62067,50.0,suburban,industrial,STA-BETR223
Belgium,2024.0,SPO-BETR240_00001_100,BETR240,5.39745,50.58361,135.0,suburban,industrial,STA-BETR240
Belgium,2024.0,SPO-BETR501_00001_100,BETR501,4.45217,50.40931,115.0,urban,background,STA-BETR501
Belgium,2024.0,SPO-BETR502_00001_100,BETR502,4.45868,50.429,135.0,suburban,background,STA-BETR502
Belgium,2024.0,SPO-BETR512_00001_100,BETR512,4.3959,50.40781,107.0,suburban,industrial,STA-BETR512
Bulgaria,2023.0,SPO-BG0013A_00001_500,BG0013A,27.58724,43.22304,20.0,urban,background,STA-BG0013A
Bulgaria,2023.0,SPO-BG0026A_00001_501,BG0026A,25.87541,42.14648,136.0,urban,industrial,STA-BG0026A
Bulgaria,2023.0,SPO-BG0040A_00001_500,BG0040A,23.31097,42.73229,534.0,urban,background,STA-BG0040A
Bulgaria,2023.0,SPO-BG0041A_00001_500,BG0041A,25.59345,42.05638,103.0,urban,background,STA-BG0041A
Bulgaria,2023.0,SPO-BG0043A_00001_500,BG0043A,23.55741,43.20798,363.0,urban,background,STA-BG0043A
Bulgaria,2023.0,SPO-BG0044A_00001_500,BG0044A,27.37514,42.51889,6.0,urban,industrial,STA-BG0044A
Bulgaria,2023.0,SPO-BG0045A_00001_500,BG0045A,25.96409,43.85137,41.0,urban,background,STA-BG0045A
Bulgaria,2023.0,SPO-BG0050A_00001_500,BG0050A,23.29679,42.68056,581.0,urban,background,STA-BG0050A
Bulgaria,2023.0,SPO-BG0051A_00001_500,BG0051A,24.76524,42.14289,166.0,urban,background,STA-BG0051A
Bulgaria,2023.0,SPO-BG0052A_00001_500,BG0052A,23.40016,42.66651,548.0,urban,background,STA-BG0052A
Bulgaria,2023.0,SPO-BG0053R_00001_100,BG0053R,24.73808,41.69434,1720.0,rural-remote,background,STA-BG0053R
Bulgaria,2023.0,SPO-BG0055A_00001_100,BG0055A,25.63739,42.43236,208.0,urban,traffic,STA-BG0055A
Bulgaria,2023.0,SPO-BG0056A_00001_100,BG0056A,27.42097,42.45662,51.0,urban,background,STA-BG0056A
Bulgaria,2023.0,SPO-BG0057A_00001_100,BG0057A,25.69121,43.12647,172.0,urban,background,STA-BG0057A
Bulgaria,2023.0,SPO-BG0058A_00001_100,BG0058A,23.09782,42.00193,414.0,urban,background,STA-BG0058A
Bulgaria,2023.0,SPO-BG0070A_00001_100,BG0070A,23.24386,42.63719,1321.0,rural-nearcity,background,STA-BG0070A
Bulgaria,2023.0,SPO-BG0071A_00001_100,BG0071A,27.72096,42.65976,27.0,urban,background,STA-BG0071A
Bulgaria,2023.0,SPO-BG0073A_00001_100,BG0073A,23.2684,42.6698,615.0,urban,traffic,STA-BG0073A
Bulgaria,2023.0,SPO-BG0075A_00001_100,BG0075A,27.91573,43.22439,83.0,urban,background,STA-BG0075A
Bulgaria,2023.0,SPO-BG0078A_00001_100,BG0078A,24.78795,42.14119,0.0,urban,traffic,STA-BG0078A
Bulgaria,2023.0,SPO-BG0079A_00001_100,BG0079A,23.38327,42.65549,0.0,urban,traffic,STA-BG0079A
Bulgaria,2023.0,SPO-BG0080A_00001_500,BG0080A,23.03219,42.61033,0.0,urban,background,STA-BG0080A
Bulgaria,2023.0,SPO-BG0083A_00001_100,BG0083A,27.93596,43.21728,51.0,urban,background,STA-BG0083A
Switzerland,2023.0,SPO-CH0017A_00001_100,CH0017A,7.58208,47.5659,260.0,urban,background,STA-CH0017A
Switzerland,2023.0,SPO-CH0029A_00001_100,CH0029A,7.59471,47.567,255.0,urban,traffic,STA-CH0029A
Switzerland,2023.0,SPO-CH0002R_00001_100,CH0002R,6.94448,46.8131,489.0,rural,background,STA-CH0002R
Switzerland,2023.0,SPO-CH0003R_00001_100,CH0003R,8.90468,47.4798,538.0,rural,background,STA-CH0003R
Switzerland,2023.0,SPO-CH0004R_00001_100,CH0004R,6.97915,47.0495,1136.0,rural,background,STA-CH0004R
Switzerland,2023.0,SPO-CH0005A_00001_502,CH0005A,8.6134,47.4029,432.0,suburban,background,STA-CH0005A
Switzerland,2023.0,SPO-CH0005R_00001_100,CH0005R,8.46333,47.0674,1031.0,rural,background,STA-CH0005R
Switzerland,2023.0,SPO-CH0008A_00001_500,CH0008A,7.58328,47.5411,316.0,suburban,background,STA-CH0008A
Switzerland,2023.0,SPO-CH0010A_00001_500,CH0010A,8.53041,47.3776,409.0,urban,background,STA-CH0010A
Switzerland,2023.0,SPO-CH0011A_00001_500,CH0011A,8.9571,46.0111,280.0,urban,background,STA-CH0011A
Switzerland,2023.0,SPO-CH0028A_00001_100,CH0028A,6.63963,46.522,530.0,urban,traffic,STA-CH0028A
Switzerland,2023.0,SPO-CH0031A_00001_100,CH0031A,7.44087,46.951,536.0,urban,traffic,STA-CH0031A
Switzerland,2023.0,SPO-CH0033A_00001_102,CH0033A,8.93394,46.1603,203.0,rural,background,STA-CH0033A
Switzerland,2023.0,SPO-CH0053R_00005_100,CH0053R,8.17544,47.1896,797.0,rural,background,STA-CH0053R
Switzerland,2023.0,SPO-CH0054A_00005_100,CH0054A,7.46252,46.9631,554.0,urban,background,STA-CH0054A
Switzerland,2023.0,SPO-CH0041A_00001_100,CH0041A,7.47872,46.9764,550.0,suburban,background,STA-CH0041A
Switzerland,2023.0,SPO-CH0024A_00001_100,CH0024A,7.14833,46.139,460.0,rural,background,STA-CH0024A
Switzerland,2023.0,SPO-CH0043A_00005_100,CH0043A,8.96729,46.0255,305.0,suburban,background,STA-CH0043A
Switzerland,2023.0,SPO-CH0061A_00005_100,CH0061A,6.6223,46.5358,598.0,urban,background,STA-CH0061A
Switzerland,2023.0,SPO-CH0046A_00001_100,CH0046A,6.21125,46.1956,422.0,suburban,traffic,STA-CH0046A
Switzerland,2023.0,SPO-CH0050A_00001_100,CH0050A,6.07417,46.2311,439.0,suburban,background,STA-CH0050A
Switzerland,2023.0,SPO-CH0051A_00001_100,CH0051A,6.00518,46.1626,427.0,rural,background,STA-CH0051A
Switzerland,2023.0,SPO-CH0055A_00001_100,CH0055A,6.14113,46.2078,383.0,urban,background,STA-CH0055A
Switzerland,2023.0,SPO-CH0013A_00001_100,CH0013A,8.53981,47.3868,445.0,urban,traffic,STA-CH0013A
Switzerland,2023.0,SPO-CH0019A_00005_100,CH0019A,9.39438,47.4067,915.0,rural,background,STA-CH0019A
Switzerland,2023.0,SPO-CH0021A_00001_100,CH0021A,8.52354,47.3709,415.0,urban,traffic,STA-CH0021A
Switzerland,2023.0,SPO-CH0044A_00005_100,CH0044A,8.57012,47.4387,430.0,suburban,traffic,STA-CH0044A
Switzerland,2023.0,SPO-CH0022A_00005_100,CH0022A,8.30068,47.0677,484.0,suburban,background,STA-CH0022A
Switzerland,2023.0,SPO-CH0056A_00005_100,CH0056A,8.30439,47.0458,441.0,urban,traffic,STA-CH0056A
Cyprus,2023.0,SPO-CY0002R_00001_100,CY0002R,33.05779,35.03802,532.0,rural-regional,background,STA-CY0002R
Cyprus,2023.0,SPO-CY0004A_00001_100,CY0004A,33.34778,35.15194,175.0,urban,traffic,STA-CY0004A
Cyprus,2023.0,SPO-CY0006A_00001_100,CY0006A,33.33167,35.12694,208.0,suburban,background,STA-CY0006A
Denmark,2023.0,SPO-DK0003R_00001_100,DK0031R,8.4274,56.2904,37.0,rural,background,STA-DK0031R
Denmark,2023.0,SPO-DK0012R_00001_100,DK0012R,12.0889,55.6942,3.0,rural-regional,background,STA-DK0012R
Denmark,2023.0,SPO-DK0030A_00001_100,DK0030A,12.55334,55.69833,5.0,urban,traffic,STA-DK0030A
Denmark,2023.0,SPO-DK0034A_00001_100,DK0034A,12.5711,55.6743,5.0,urban,traffic,STA-DK0034A
Denmark,2023.0,SPO-DK0045A_00005_103,DK0045A,12.5614,55.70028,25.0,urban,background,STA-DK0045A
Denmark,2023.0,SPO-DK0046A_00005_101,DK0046A,10.38917,55.39639,25.0,urban,background,STA-DK0046A
Denmark,2023.0,SPO-DK0051A_00005_101,DK0051A,10.20084,56.15056,10.0,urban,traffic,STA-DK0051A
Denmark,2023.0,SPO-DK0053A_00005_101,DK0053A,9.93085,57.04667,30.0,urban,background,STA-DK0053A
Denmark,2023.0,SPO-DK0054A_00005_100,DK0054A,10.71552,54.75447,10.0,rural-regional,background,STA-DK0054A
Denmark,2023.0,SPO-DK0056A_00007_100,DK0056A,10.19364,56.15976,21.0,urban,background,STA-DK0056A
Denmark,2023.0,SPO-DK0057A_00008_100,DK0057A,12.4633,55.632,5.0,suburban,background,STA-DK0057A
Denmark,2023.0,SPO-DK0058A_00005_100,DK0058A,10.3669,55.398,10.0,urban,traffic,STA-DK0058A
Estonia,2024.0,SPO-EE0009R_00001_501,EE0009R,25.93057,59.49445,32.0,rural,background,STA-EE0009R
Estonia,2024.0,SPO-EE0011R_00001_500,EE0011R,21.84501,58.37611,6.0,rural,background,STA-EE0011R
Estonia,2024.0,SPO-EE0015A_00001_500,EE0015A,24.69862,59.45694,9.0,urban,industrial,STA-EE0015A
Estonia,2024.0,SPO-EE0016A_00001_100,EE0016A,26.7589,58.70278,50.0,rural,background,STA-EE0016A
Estonia,2024.0,SPO-EE0018A_00001_100,EE0018A,24.64946,59.41417,6.0,urban,background,STA-EE0018A
Estonia,2024.0,SPO-EE0019A_00001_100,EE0019A,27.27862,59.40973,60.0,urban,industrial,STA-EE0019A
Estonia,2024.0,SPO-EE0020A_00001_100,EE0020A,24.76056,59.43111,5.0,urban,traffic,STA-EE0020A
Estonia,2024.0,SPO-EE0021A_00001_100,EE0021A,26.73472,58.37056,41.0,urban,background,STA-EE0021A
Estonia,2024.0,SPO-EE0022A_00001_100,EE0022A,28.17917,59.37616,25.0,urban,background,STA-EE0022A
Finland,2023.0,SPO-FI00621_00007_100,FI00621,24.28333,61.86111,170.0,rural-remote,background,STA-FI00621
Finland,2023.0,SPO-FI00893_00001_100,FI00893,27.6754,60.53002,4.0,rural,background,STA-FI00893
Finland,2023.0,SPO-FI00549_00005_100,FI00549,23.73569,61.49873,120.0,urban,traffic,STA-FI00549
Finland,2023.0,SPO-FI00841_00005_100,FI00841,24.81133,60.22024,9.0,urban,traffic,STA-FI00841
Finland,2023.0,SPO-FI00431_00005_100,FI00431,25.71114,62.28991,143.0,suburban,background,STA-FI00431
Finland,2023.0,SPO-FI00460_00007_100,FI00460,22.09611,60.42532,6.0,rural,background,STA-FI00460
Finland,2023.0,SPO-FI00363_00005_100,FI00363,27.66952,62.8936,112.0,urban,background,STA-FI00363
Finland,2023.0,SPO-FI00558_00005_100,FI00558,27.68688,62.89334,87.0,urban,traffic,STA-FI00558
Finland,2023.0,SPO-FI00839_00005_100,FI00839,27.66193,62.88198,107.0,urban,traffic,STA-FI00839
Finland,2023.0,SPO-FI00928_00005_100,FI00928,21.81329,61.48226,2.0,urban,traffic,STA-FI00928
France,2024.0,SPO-FR04002_1,FR04002,2.29435,48.93032,28.0,urban,background,STA-FR04002
France,2024.0,SPO-FR04004_20,FR04004,2.34667,48.89167,60.0,urban,background,STA-FR04004
France,2024.0,SPO-FR04012_10,FR04012,2.3275,48.82778,66.0,urban,traffic,STA-FR04012
France,2024.0,SPO-FR04014_38,FR04014,2.3939,48.83722,40.0,urban,background,STA-FR04014
France,2024.0,SPO-FR04017_1,FR04017,2.27806,48.88139,36.0,urban,background,STA-FR04017
France,2024.0,SPO-FR04018_1,FR04018,2.3847,48.9039,42.0,urban,background,STA-FR04018
France,2024.0,SPO-FR04024_38,FR04024,2.44472,48.99083,65.0,suburban,background,STA-FR04024
France,2024.0,SPO-FR04029_38,FR04029,2.13056,48.79917,125.0,suburban,background,STA-FR04029
France,2024.0,SPO-FR04031_38,FR04031,2.31123,48.86877,34.0,urban,traffic,STA-FR04031
France,2024.0,SPO-FR04034_1,FR04034,2.37579,48.7759,95.0,urban,background,STA-FR04034
France,2024.0,SPO-FR04037_38,FR04037,2.36028,48.82861,57.0,urban,background,STA-FR04037
France,2024.0,SPO-FR04038_38,FR04038,1.88333,48.58194,152.0,rural-regional,background,STA-FR04038
France,2024.0,SPO-FR04051_38,FR04051,2.22361,48.95139,56.0,urban,background,STA-FR04051
France,2024.0,SPO-FR04058_10,FR04058,2.35667,48.92528,35.0,urban,traffic,STA-FR04058
France,2024.0,SPO-FR04059_38,FR04059,2.36167,48.93722,31.0,urban,background,STA-FR04059
France,2024.0,SPO-FR04060_38,FR04060,2.2933,48.8572,31.0,urban,background,STA-FR04060
France,2024.0,SPO-FR04063_38,FR04063,1.7033,48.9964,32.0,suburban,background,STA-FR04063
France,2024.0,SPO-FR04069_38,FR04069,2.66139,48.54139,56.0,suburban,background,STA-FR04069
France,2024.0,SPO-FR04071_20,FR04071,2.33528,48.85639,32.0,urban,traffic,STA-FR04071
France,2024.0,SPO-FR04098_38,FR04098,2.63528,48.84028,80.0,urban,background,STA-FR04098
France,2024.0,SPO-FR04100_38,FR04100,2.50722,48.88195,85.0,urban,background,STA-FR04100
France,2024.0,SPO-FR04101_38,FR04101,2.5175,48.81639,74.0,urban,background,STA-FR04101
France,2024.0,SPO-FR04118_20,FR04118,2.3325,48.87027,45.0,urban,traffic,STA-FR04118
France,2024.0,SPO-FR04122_20,FR04122,2.65361,48.52806,48.0,suburban,traffic,STA-FR04122
France,2024.0,SPO-FR04123_20,FR04123,2.39083,48.90222,44.0,urban,traffic,STA-FR04123
France,2024.0,SPO-FR04131_20,FR04131,2.33028,48.87333,42.0,urban,traffic,STA-FR04131
France,2024.0,SPO-FR04135_38,FR04135,2.40806,48.83796,44.0,urban,traffic,STA-FR04135
France,2024.0,SPO-FR04141_38,FR04141,2.36056,48.85278,35.0,urban,traffic,STA-FR04141
France,2024.0,SPO-FR04149_38,FR04149,2.4572,48.7067,68.0,urban,background,STA-FR04149
France,2024.0,SPO-FR04150_38,FR04150,2.24056,48.89139,58.0,urban,background,STA-FR04150
France,2024.0,SPO-FR04156_38,FR04156,2.4525,48.9025,51.0,urban,background,STA-FR04156
France,2024.0,SPO-FR04179_38,FR04179,2.26989,48.83039,32.0,urban,background,STA-FR04179
France,2024.0,SPO-FR04180_38,FR04180,2.26872,48.64093,81.0,suburban,traffic,STA-FR04180
France,2024.0,SPO-FR04319_38,FR04319,2.57528,48.95555,65.0,suburban,background,STA-FR04319
France,2024.0,SPO-FR04323_38,FR04323,2.42917,48.62722,81.0,urban,background,STA-FR04323
France,2024.0,SPO-FR04328_1,FR04328,2.6453,48.3547,127.0,rural-regional,background,STA-FR04328
France,2024.0,SPO-FR23001_1,FR23001,-2.08157,47.3241,10.0,suburban,industrial,STA-FR23001
France,2024.0,SPO-FR23068_1,FR23068,-1.93662,47.24747,25.0,rural-nearcity,industrial,STA-FR23068
France,2024.0,SPO-FR23070_1,FR23070,-1.78316,47.28318,62.0,suburban,industrial,STA-FR23070
France,2024.0,SPO-FR23075_38,FR23075,-2.19076,47.31573,8.0,suburban,industrial,STA-FR23075
France,2024.0,SPO-FR23078_38,FR23078,-0.88611,47.05444,100.0,urban,background,STA-FR23078
France,2024.0,SPO-FR23107_38,FR23107,-1.57333,47.25278,20.0,urban,background,STA-FR23107
France,2024.0,SPO-FR23110_38,FR23110,-2.24986,47.26412,10.0,urban,background,STA-FR23110
France,2024.0,SPO-FR23120_20,FR23120,-0.55605,47.46851,30.0,urban,background,STA-FR23120
France,2024.0,SPO-FR23123_38,FR23123,-0.76769,48.06943,51.0,urban,background,STA-FR23123
France,2019.0,SPO-FR23124_20,FR23124,-0.74368,46.65668,100.0,rural-remote,background,STA-FR23124
France,2024.0,SPO-FR23150_38,FR23150,-0.55007,47.44739,30.0,urban,background,STA-FR23150
France,2024.0,SPO-FR23152_38,FR23152,-1.43683,46.6607,50.0,urban,background,STA-FR23152
France,2024.0,SPO-FR23153_1,FR23153,-2.15163,47.33152,4.0,suburban,industrial,STA-FR23153
France,2024.0,SPO-FR23174_38,FR23174,0.19598,47.98892,50.0,urban,background,STA-FR23174
France,2024.0,SPO-FR23177_38,FR23177,-0.44404,47.78773,54.0,rural-regional,background,STA-FR23177
France,2024.0,SPO-FR23181_1,FR23181,-2.22306,47.27306,10.0,urban,background,STA-FR23181
France,2024.0,SPO-FR23188_38,FR23188,-1.5375,47.2225,20.0,urban,background,STA-FR23188
France,2024.0,SPO-FR23238_1,FR23238,-1.58168,47.19415,10.0,urban,industrial,STA-FR23238
France,2024.0,SPO-FR23239_1,FR23239,-1.5915,47.18592,21.0,urban,industrial,STA-FR23239
France,2024.0,SPO-FR09003_20,FR09003,-1.15368,46.16265,10.0,urban,background,STA-FR09003
France,2024.0,SPO-FR09015_38,FR09015,0.35846,46.58696,119.0,urban,background,STA-FR09015
France,2024.0,SPO-FR09016_1,FR09016,0.09972,45.60882,51.0,suburban,background,STA-FR09016
France,2024.0,SPO-FR09017_1,FR09017,-0.32336,45.69473,29.0,urban,background,STA-FR09017
France,2024.0,SPO-FR09019_20,FR09019,-0.45889,46.32959,48.0,urban,background,STA-FR09019
France,2024.0,SPO-FR09103_20,FR09103,0.16716,45.64743,83.0,urban,background,STA-FR09103
France,2024.0,SPO-FR09106_20,FR09106,0.16239,45.65146,64.0,urban,traffic,STA-FR09106
France,2024.0,SPO-FR09301_1,FR09301,-0.13546,46.82437,120.0,suburban,industrial,STA-FR09301
France,2024.0,SPO-FR09399_20,FR09399,-0.46643,46.32198,28.0,urban,traffic,STA-FR09399
France,2024.0,SPO-FR09403_38,FR09403,0.34039,46.59123,77.0,urban,traffic,STA-FR09403
France,2024.0,SPO-FR09404_10,FR09404,0.34558,46.584,110.0,urban,background,STA-FR09404
France,2024.0,SPO-FR31001_1,FR31001,-0.58037,44.86121,3.0,urban,background,STA-FR31001
France,2024.0,SPO-FR31002_38,FR31002,-0.5894,44.80046,20.0,urban,background,STA-FR31002
France,2024.0,SPO-FR31003_38,FR31003,-0.545,44.84965,3.0,urban,traffic,STA-FR31003
France,2024.0,SPO-FR31006_38,FR31006,-0.65107,44.84137,36.0,urban,traffic,STA-FR31006
France,2024.0,SPO-FR31007_1,FR31007,-0.51584,44.90029,36.0,urban,industrial,STA-FR31007
France,2024.0,SPO-FR31010_1,FR31010,-0.53394,45.01478,3.0,suburban,industrial,STA-FR31010
France,2024.0,SPO-FR31013_1,FR31013,-0.39154,43.3108,197.0,urban,background,STA-FR31013
France,2024.0,SPO-FR31014_1,FR31014,-0.32278,43.30778,227.0,urban,background,STA-FR31014
France,2024.0,SPO-FR31016_1,FR31016,-1.48916,43.47982,35.0,urban,background,STA-FR31016
France,2024.0,SPO-FR31017_10,FR31017,-1.52875,43.49404,40.0,urban,traffic,STA-FR31017
France,2024.0,SPO-FR31020_1,FR31020,-0.61773,43.41123,107.0,rural-nearcity,industrial,STA-FR31020
France,2024.0,SPO-FR31021_1,FR31021,-0.53821,43.37628,123.0,rural-nearcity,industrial,STA-FR31021
France,2024.0,SPO-FR31024_1,FR31024,-0.61028,43.37719,106.0,rural-nearcity,industrial,STA-FR31024
France,2024.0,SPO-FR31032_38,FR31032,0.62389,44.19222,50.0,urban,background,STA-FR31032
France,2024.0,SPO-FR31033_38,FR31033,0.72718,45.18982,142.0,urban,background,STA-FR31033
France,2024.0,SPO-FR31036_38,FR31036,-1.03856,43.70464,14.0,urban,background,STA-FR31036
France,2024.0,SPO-FR31039_38,FR31039,-0.35212,43.31109,218.0,urban,traffic,STA-FR31039
France,2024.0,SPO-FR31040_38,FR31040,0.1427,44.50878,17.0,suburban,traffic,STA-FR31040
France,2024.0,SPO-FR31041_38,FR31041,-0.4914,43.8961,46.0,urban,traffic,STA-FR31041
France,2024.0,SPO-FR31043_38,FR31043,-1.55388,43.47024,70.0,suburban,background,STA-FR31043
France,2024.0,SPO-FR31045_20,FR31045,-0.59853,44.83382,15.0,urban,traffic,STA-FR31045
France,2024.0,SPO-FR35002_1,FR35002,0.89843,45.88485,227.0,urban,background,STA-FR35002
France,2024.0,SPO-FR35003_1,FR35003,1.25688,45.8311,288.0,urban,background,STA-FR35003
France,2020.0,SPO-FR35004_1,FR35004,1.53722,45.15875,121.0,urban,background,STA-FR35004
France,2024.0,SPO-FR35005_10,FR35005,1.87302,46.17362,437.0,urban,background,STA-FR35005
France,2024.0,SPO-FR35006_38,FR35006,1.76275,45.26267,264.0,urban,background,STA-FR35006
France,2024.0,SPO-FR35010_10,FR35010,1.25477,45.82997,246.0,urban,traffic,STA-FR35010
France,2024.0,SPO-FR35019_1,FR35019,0.82395,45.87583,187.0,rural-nearcity,industrial,STA-FR35019
France,2024.0,SPO-FR34029_38,FR34029,1.94467,47.83775,109.0,urban,background,STA-FR34029
France,2024.0,SPO-FR34038_1045,FR34038,2.61007,46.81469,182.0,rural-remote,background,STA-FR34038
